webtitle,sectionname,publisheddate,webUrl,apiUrl
MPs suggest 'Kitemark' scheme in wake of Bangladesh factory collapse,world,2013-11-11T20:18:48Z,https://www.theguardian.com/world/2013/nov/11/bangladesh-rana-plaza-factory-collapse-ethical-certification-scheme,https://content.guardianapis.com/world/2013/nov/11/bangladesh-rana-plaza-factory-collapse-ethical-certification-scheme
Child marriage could trigger surge in Africa's under-15s pregnancy rate – UN,global-development,2013-10-30T13:41:19Z,https://www.theguardian.com/global-development/2013/oct/30/child-marriage-africa-teenage-pregnancy-un,https://content.guardianapis.com/global-development/2013/oct/30/child-marriage-africa-teenage-pregnancy-un
Three factory safety deals in Bangladesh aim to improve conditions,world,2013-10-23T12:39:45Z,https://www.theguardian.com/world/2013/oct/23/factory-safety-bangladesh-rana-plaza,https://content.guardianapis.com/world/2013/oct/23/factory-safety-bangladesh-rana-plaza
Rana Plaza factory disaster: victims still waiting for compensation,world,2013-10-23T11:52:19Z,https://www.theguardian.com/world/2013/oct/23/rana-plaza-factory-disaster-compensation-bangladesh,https://content.guardianapis.com/world/2013/oct/23/rana-plaza-factory-disaster-compensation-bangladesh
Burned down Aswad factory slipped through new safety net,world,2013-10-09T17:18:59Z,https://www.theguardian.com/world/2013/oct/09/bangladesh-aswad-factory-safety-net,https://content.guardianapis.com/world/2013/oct/09/bangladesh-aswad-factory-safety-net
Factory fire in Bangladesh kills garment workers,world,2013-10-09T08:32:00Z,https://www.theguardian.com/world/2013/oct/08/factory-fire-kills-bangladesh-garment-workers,https://content.guardianapis.com/world/2013/oct/08/factory-fire-kills-bangladesh-garment-workers
Owner of closed Bangladesh clothing factory denies building unsafe,business,2013-09-26T11:07:34Z,https://www.theguardian.com/business/2013/sep/26/owner-bangladesh-clothing-factory-denies-unsafe,https://content.guardianapis.com/business/2013/sep/26/owner-bangladesh-clothing-factory-denies-unsafe
Munem Wasif's best photograph: the journey for fresh water in Bangladesh,artanddesign,2013-09-26T07:00:00Z,https://www.theguardian.com/artanddesign/2013/sep/26/munem-wasif-best-photograph,https://content.guardianapis.com/artanddesign/2013/sep/26/munem-wasif-best-photograph
Bangladesh: how the UN can help us tackle poverty and inequality after 2015 | Farah Kabir,global-development,2013-09-25T15:56:48Z,https://www.theguardian.com/global-development/poverty-matters/2013/sep/25/bangladesh-un-poverty-inequality,https://content.guardianapis.com/global-development/poverty-matters/2013/sep/25/bangladesh-un-poverty-inequality
Bangladesh police clash with garment workers protesting over wages,world,2013-09-25T12:42:49Z,https://www.theguardian.com/world/2013/sep/25/bangladesh-police-clash-garment-workers,https://content.guardianapis.com/world/2013/sep/25/bangladesh-police-clash-garment-workers
River Island and Matalan sign up to Bangladesh factory deal,world,2013-09-24T18:16:11Z,https://www.theguardian.com/world/2013/sep/24/river-island-matalan-bangladesh-deal,https://content.guardianapis.com/world/2013/sep/24/river-island-matalan-bangladesh-deal
"Workers for Lidl, H&M and Gap in Bangladesh work 15-hour shifts",fashion,2013-09-23T20:20:01Z,https://www.theguardian.com/fashion/2013/sep/23/workers-in-bangladesh-long-hours,https://content.guardianapis.com/fashion/2013/sep/23/workers-in-bangladesh-long-hours
"Child labour falls by a third to 168 million, says ILO",global-development,2013-09-23T13:47:28Z,https://www.theguardian.com/global-development/2013/sep/23/child-labour-falls-third-168-million,https://content.guardianapis.com/global-development/2013/sep/23/child-labour-falls-third-168-million
Clothing corporations need to step up for Bangladesh factory collapse victims | Jian Ghomeshi,commentisfree,2013-09-18T17:26:45Z,https://www.theguardian.com/commentisfree/2013/sep/18/bangladesh-factory-victims-corporations,https://content.guardianapis.com/commentisfree/2013/sep/18/bangladesh-factory-victims-corporations
M&S to contact workers in Asia by mobile to check factory conditions,business,2013-09-17T16:42:43Z,https://www.theguardian.com/business/2013/sep/17/marks-spencer-factory-workers-asia-mobile,https://content.guardianapis.com/business/2013/sep/17/marks-spencer-factory-workers-asia-mobile
River Island under pressure to sign Bangladesh factory safety deal,business,2013-09-13T18:28:59Z,https://www.theguardian.com/business/2013/sep/13/river-island-bangladesh-factory-safety,https://content.guardianapis.com/business/2013/sep/13/river-island-bangladesh-factory-safety
All the news that Syria made unfit to print | Ana Marie Cox,commentisfree,2013-09-13T17:06:46Z,https://www.theguardian.com/commentisfree/2013/sep/13/all-news-syria-unfit-print,https://content.guardianapis.com/commentisfree/2013/sep/13/all-news-syria-unfit-print
Domestic violence in Bangladesh: blame it on microfinance,working-in-development,2013-09-11T15:09:07Z,https://www.theguardian.com/global-development-professionals-network/2013/sep/11/microfinance-bangladesh-violence-against-women,https://content.guardianapis.com/global-development-professionals-network/2013/sep/11/microfinance-bangladesh-violence-against-women
Microfinance pioneer Muhammad Yunus accused of tax evasion,world,2013-09-10T17:10:40Z,https://www.theguardian.com/world/2013/sep/10/microfinance-muhammad-yunus-accused-tax-evasion,https://content.guardianapis.com/world/2013/sep/10/microfinance-muhammad-yunus-accused-tax-evasion
Nearly quarter of men in Asia-Pacific admit to committing rape,society,2013-09-10T04:00:00Z,https://www.theguardian.com/society/2013/sep/10/asia-pacific-rape-survey,https://content.guardianapis.com/society/2013/sep/10/asia-pacific-rape-survey
Letters: Enforcing safety for clothing workers,world,2013-09-09T20:00:02Z,https://www.theguardian.com/world/2013/sep/09/enforcing-safety-clothing-workers,https://content.guardianapis.com/world/2013/sep/09/enforcing-safety-clothing-workers
Bangladeshi union chief brings living wage campaign to London fashion week,world,2013-09-05T23:05:01Z,https://www.theguardian.com/world/2013/sep/06/bangladeshi-union-campaign-london-fashion,https://content.guardianapis.com/world/2013/sep/06/bangladeshi-union-campaign-london-fashion
Meth drug makers lure children in Thailand with sweet-coated yaba pills,world,2013-08-27T18:02:19Z,https://www.theguardian.com/world/2013/aug/27/meth-drugs-yaba-lure-children-thailand,https://content.guardianapis.com/world/2013/aug/27/meth-drugs-yaba-lure-children-thailand
Child marriage campaigners in south Asia receive $23m cash injection,global-development,2013-08-23T11:56:11Z,https://www.theguardian.com/global-development/2013/aug/23/child-marriage-india-bangladesh-nepal,https://content.guardianapis.com/global-development/2013/aug/23/child-marriage-india-bangladesh-nepal
Tales from India: how to make the government an ally,global,2013-08-22T06:59:00Z,https://www.theguardian.com/social-enterprise-network/2013/aug/22/social-enterprise-in-india-pakistan,https://content.guardianapis.com/social-enterprise-network/2013/aug/22/social-enterprise-in-india-pakistan
Rohingya asylum seekers escape from Thai immigration centre,world,2013-08-20T15:40:29Z,https://www.theguardian.com/world/2013/aug/20/rohingya-asylum-seekers-escape-thai-immigration-centre,https://content.guardianapis.com/world/2013/aug/20/rohingya-asylum-seekers-escape-thai-immigration-centre
Home gardens: eat what you sow and sell the surplus,working-in-development,2013-08-19T15:17:00Z,https://www.theguardian.com/global-development-professionals-network/2013/aug/19/home-gardens-food-security,https://content.guardianapis.com/global-development-professionals-network/2013/aug/19/home-gardens-food-security
Bangladesh police arrest activist over 'fabricating information' on atrocities,world,2013-08-11T13:20:25Z,https://www.theguardian.com/world/2013/aug/11/bangladesh-arrest-activist-fabricating-information-atrocities,https://content.guardianapis.com/world/2013/aug/11/bangladesh-arrest-activist-fabricating-information-atrocities
China and India 'water grab' dams put ecology of Himalayas in danger,global-development,2013-08-10T12:59:00Z,https://www.theguardian.com/global-development/2013/aug/10/china-india-water-grab-dams-himalayas-danger,https://content.guardianapis.com/global-development/2013/aug/10/china-india-water-grab-dams-himalayas-danger
Somalia's remittances quandary: what are the options post-Barclays?,global-development,2013-08-09T13:51:00Z,https://www.theguardian.com/global-development/2013/aug/09/somalia-remittances-options-barclays,https://content.guardianapis.com/global-development/2013/aug/09/somalia-remittances-options-barclays
Channel 4 documentary to be broadcast despite ITV's legal threat,media,2013-08-05T11:18:00Z,https://www.theguardian.com/media/greenslade/2013/aug/05/coronation-street-channel4,https://content.guardianapis.com/media/greenslade/2013/aug/05/coronation-street-channel4
How low-paid workers at 'click farms' create appearance of online popularity,technology,2013-08-02T17:47:32Z,https://www.theguardian.com/technology/2013/aug/02/click-farms-appearance-online-popularity,https://content.guardianapis.com/technology/2013/aug/02/click-farms-appearance-online-popularity
Bangladeshi court bans Islamist party from elections,world,2013-08-01T13:18:56Z,https://www.theguardian.com/world/2013/aug/01/bangladesh-bans-islamist-party-elections,https://content.guardianapis.com/world/2013/aug/01/bangladesh-bans-islamist-party-elections
'Info ladies' go biking to bring remote Bangladeshi villages online,global-development,2013-07-30T13:20:00Z,https://www.theguardian.com/global-development/2013/jul/30/bangladesh-bikes-skype-info-ladies,https://content.guardianapis.com/global-development/2013/jul/30/bangladesh-bikes-skype-info-ladies
Bangladesh's radical Muslims uniting behind Hefazat-e-Islam,world,2013-07-30T12:59:04Z,https://www.theguardian.com/world/2013/jul/30/bangladesh-hefazat-e-islam-shah-ahmad-shafi,https://content.guardianapis.com/world/2013/jul/30/bangladesh-hefazat-e-islam-shah-ahmad-shafi
How to ... build a socially-responsible global supply chain,working-in-development,2013-07-29T10:04:00Z,https://www.theguardian.com/global-development-professionals-network/2013/jul/29/responsible-business-retail-supply-chains,https://content.guardianapis.com/global-development-professionals-network/2013/jul/29/responsible-business-retail-supply-chains
Retailers urged to take Bangladesh safety deal further,world,2013-07-28T18:38:42Z,https://www.theguardian.com/world/2013/jul/28/retailers-bangladesh-safety-deal-further,https://content.guardianapis.com/world/2013/jul/28/retailers-bangladesh-safety-deal-further
Topshop tycoon attacked for refusal to sign Bangladesh safety deal,fashion,2013-07-23T19:16:30Z,https://www.theguardian.com/fashion/2013/jul/23/topshop-philip-green-safety-deal-bangladesh,https://content.guardianapis.com/fashion/2013/jul/23/topshop-philip-green-safety-deal-bangladesh
Bangladesh Islamist party leader sentenced to death for war crimes,world,2013-07-17T16:04:44Z,https://www.theguardian.com/world/2013/jul/17/bangladesh-islamist-leader-sentenced-death-war-crimes,https://content.guardianapis.com/world/2013/jul/17/bangladesh-islamist-leader-sentenced-death-war-crimes
Bangladesh elections will be true test of political strength,world,2013-07-15T18:52:14Z,https://www.theguardian.com/world/2013/jul/15/bangladesh-elections-awami-league-bnp,https://content.guardianapis.com/world/2013/jul/15/bangladesh-elections-awami-league-bnp
Bangladesh braces for violence after Islamist politician's war crimes verdict,world,2013-07-15T18:43:44Z,https://www.theguardian.com/world/2013/jul/15/bangladesh-violence-war-crimes-verdict-ghulam-azam,https://content.guardianapis.com/world/2013/jul/15/bangladesh-violence-war-crimes-verdict-ghulam-azam
"Please, Barclays – reconsider cutting off a lifeline to the world's poorest families | Rushanara Ali",commentisfree,2013-07-15T15:01:03Z,https://www.theguardian.com/commentisfree/2013/jul/15/barclays-money-transfer-agents,https://content.guardianapis.com/commentisfree/2013/jul/15/barclays-money-transfer-agents
Primark sales rise 20% despite Bangladesh factory disaster backlash,business,2013-07-11T17:43:57Z,https://www.theguardian.com/business/2013/jul/11/primark-sales-rise-despite-bangladesh-factory,https://content.guardianapis.com/business/2013/jul/11/primark-sales-rise-despite-bangladesh-factory
American retailers' plan for Bangladesh factory safety branded a sham,world,2013-07-10T19:17:39Z,https://www.theguardian.com/world/2013/jul/10/bangladesh-factory-safety-sham,https://content.guardianapis.com/world/2013/jul/10/bangladesh-factory-safety-sham
Walmart and Gap back plan to improve Bangladesh garment factory safety,world,2013-07-10T18:31:28Z,https://www.theguardian.com/world/2013/jul/10/walmart-gap-bangladesh-factory,https://content.guardianapis.com/world/2013/jul/10/walmart-gap-bangladesh-factory
Major US names missing as retailers sign deal to improve Bangladesh safety,business,2013-07-08T21:51:25Z,https://www.theguardian.com/business/2013/jul/08/retail-bangladesh-factories-improve-safety-deal,https://content.guardianapis.com/business/2013/jul/08/retail-bangladesh-factories-improve-safety-deal
Bangladesh factory tragedy gives hope to leather workers,world,2013-07-07T15:52:26Z,https://www.theguardian.com/world/2013/jul/07/bangladesh-tanneries-human-rights-violations,https://content.guardianapis.com/world/2013/jul/07/bangladesh-tanneries-human-rights-violations
Government summons retailers in effort to avoid another factory disaster,business,2013-07-03T19:09:41Z,https://www.theguardian.com/business/2013/jul/03/government-retailers-factory-disaster-bangladesh,https://content.guardianapis.com/business/2013/jul/03/government-retailers-factory-disaster-bangladesh
Bangladeshi factory deaths spark action among high-street clothing chains,world,2013-06-22T23:05:52Z,https://www.theguardian.com/world/2013/jun/23/rana-plaza-factory-disaster-bangladesh-primark,https://content.guardianapis.com/world/2013/jun/23/rana-plaza-factory-disaster-bangladesh-primark
Primark backs safety drive in wake of Bangladesh factory disaster,business,2013-06-22T20:18:35Z,https://www.theguardian.com/business/2013/jun/22/primark-safety-drive-bangladesh-factory,https://content.guardianapis.com/business/2013/jun/22/primark-safety-drive-bangladesh-factory
Bike blog: The humble cycle making a comeback on Dhaka streets,environment,2013-06-20T14:56:52Z,https://www.theguardian.com/environment/bike-blog/2013/jun/20/bike-blog-cycling-dhaka,https://content.guardianapis.com/environment/bike-blog/2013/jun/20/bike-blog-cycling-dhaka
Violence and protests could derail Bangladesh elections,world,2013-06-18T06:00:00Z,https://www.theguardian.com/world/2013/jun/18/bangladesh-elections-violence-protests,https://content.guardianapis.com/world/2013/jun/18/bangladesh-elections-violence-protests
"Transparency in Dhaka, Bangladesh",global-development,2013-06-13T13:00:45Z,https://www.theguardian.com/global-development/2013/jun/13/transparency-dhaka-bangladesh-hasibur-rahman,https://content.guardianapis.com/global-development/2013/jun/13/transparency-dhaka-bangladesh-hasibur-rahman
British lawyers criticise Bangladeshi war crimes tribunal,world,2013-06-13T07:10:00Z,https://www.theguardian.com/world/2013/jun/13/lawyer-criticises-bangladeshi-tribunal,https://content.guardianapis.com/world/2013/jun/13/lawyer-criticises-bangladeshi-tribunal
Letters: Deregulation leads to workplace disasters,law,2013-06-10T20:00:03Z,https://www.theguardian.com/law/2013/jun/10/deregulation-leads-to-workplace-disasters,https://content.guardianapis.com/law/2013/jun/10/deregulation-leads-to-workplace-disasters
Primark begins paying compensation over Bangladesh factory disaster,world,2013-06-07T19:42:38Z,https://www.theguardian.com/world/2013/jun/07/primark-compensation-bangladesh-factory-disaster,https://content.guardianapis.com/world/2013/jun/07/primark-compensation-bangladesh-factory-disaster
Bangladesh pressed on factory safety,global-development,2013-06-06T13:44:43Z,https://www.theguardian.com/global-development/2013/jun/06/bangladesh-garment-industry-scrutiny-factory-collapse,https://content.guardianapis.com/global-development/2013/jun/06/bangladesh-garment-industry-scrutiny-factory-collapse
Bangladesh factory collapse leaves trail of shattered lives,world,2013-06-06T12:37:04Z,https://www.theguardian.com/world/2013/jun/06/bangladesh-factory-building-collapse-community,https://content.guardianapis.com/world/2013/jun/06/bangladesh-factory-building-collapse-community
Bangladesh police open fire at collapsed garment factory protest,world,2013-06-05T17:45:52Z,https://www.theguardian.com/world/2013/jun/05/bangladesh-police-fire-garment-factory-protesters,https://content.guardianapis.com/world/2013/jun/05/bangladesh-police-fire-garment-factory-protesters
Majority of Bangladesh garment factories 'vulnerable to collapse',world,2013-06-03T13:27:47Z,https://www.theguardian.com/world/2013/jun/03/bangladesh-garment-factories-vulnerable-collapse,https://content.guardianapis.com/world/2013/jun/03/bangladesh-garment-factories-vulnerable-collapse
Topshop among clothing stores told to help improve foreign factories,fashion,2013-06-01T17:05:57Z,https://www.theguardian.com/fashion/2013/jun/01/minister-fashion-stores-improve-factory-conditions,https://content.guardianapis.com/fashion/2013/jun/01/minister-fashion-stores-improve-factory-conditions
Walmart meeting to be protested by Bangladeshi factory workers,business,2013-05-31T17:42:00Z,https://www.theguardian.com/business/2013/may/31/walmart-meeting-bangladesh-workers,https://content.guardianapis.com/business/2013/may/31/walmart-meeting-bangladesh-workers
Lee Rigby will be long remembered. Not so every military casualty | Ian Jack,commentisfree,2013-05-31T16:05:00Z,https://www.theguardian.com/commentisfree/2013/may/31/lee-rigby-long-remembered-casualty,https://content.guardianapis.com/commentisfree/2013/may/31/lee-rigby-long-remembered-casualty
ICC sets up inquiry into suspicious Bangladesh Premier League events,sport,2013-05-30T22:31:20Z,https://www.theguardian.com/sport/2013/may/30/icc-inquiry-bangladesh-premier-league,https://content.guardianapis.com/sport/2013/may/30/icc-inquiry-bangladesh-premier-league
Muhammad Yunus: 'Business is a beautiful mechanism to solve problems' | Liz Ford,global-development,2013-05-24T06:00:07Z,https://www.theguardian.com/global-development/2013/may/24/muhammad-yunus-business-solve-problems,https://content.guardianapis.com/global-development/2013/may/24/muhammad-yunus-business-solve-problems
Bangladesh's garment industry still offers women best work opportunity | Syed Zain Al-Mahmood,global-development,2013-05-23T06:00:04Z,https://www.theguardian.com/global-development/2013/may/23/bangladesh-garment-industry-women-opportunity,https://content.guardianapis.com/global-development/2013/may/23/bangladesh-garment-industry-women-opportunity
Letters: Europe and the fight for fair wages,world,2013-05-19T19:59:01Z,https://www.theguardian.com/world/2013/may/19/europe-fight-fair-wages,https://content.guardianapis.com/world/2013/may/19/europe-fight-fair-wages
Working conditions in the fashion industry: news and teaching resources round up,teacher-network,2013-05-19T06:00:00Z,https://www.theguardian.com/teacher-network/teacher-blog/2013/may/19/fashion-industry-garment-factory-collapse-teaching-news-resources,https://content.guardianapis.com/teacher-network/teacher-blog/2013/may/19/fashion-industry-garment-factory-collapse-teaching-news-resources
Ethical shopping: how the high street fashion stores rate | Lucy Siegle,fashion,2013-05-17T19:25:27Z,https://www.theguardian.com/fashion/2013/may/17/ethical-shopping-high-street-fashion,https://content.guardianapis.com/fashion/2013/may/17/ethical-shopping-high-street-fashion
Letters: How 'fair trade' could tackle sweatshops,world,2013-05-16T20:00:00Z,https://www.theguardian.com/world/2013/may/16/fair-trade-combat-sweatshops,https://content.guardianapis.com/world/2013/may/16/fair-trade-combat-sweatshops
Cyclone Mahasen: storm eases as it reaches Bangladesh coast,world,2013-05-16T17:01:55Z,https://www.theguardian.com/world/2013/may/16/cyclone-mahasen-storm-eases-bangladesh,https://content.guardianapis.com/world/2013/may/16/cyclone-mahasen-storm-eases-bangladesh
Death in Bangladesh is too high a price for quick-fix fashion | Rosalind Jana,commentisfree,2013-05-16T11:04:15Z,https://www.theguardian.com/commentisfree/2013/may/16/death-bangladesh-price-fashion,https://content.guardianapis.com/commentisfree/2013/may/16/death-bangladesh-price-fashion
"Bangladesh's garment workers face exploitation, but is it slavery? | Annie Kelly",global-development,2013-05-16T09:33:19Z,https://www.theguardian.com/global-development/poverty-matters/2013/may/16/bangladesh-garment-workers-exploitation-slavery,https://content.guardianapis.com/global-development/poverty-matters/2013/may/16/bangladesh-garment-workers-exploitation-slavery
Walmart refuses to join worker safety deal,business,2013-05-15T15:53:00Z,https://www.theguardian.com/business/2013/may/15/walmart-opts-out-bangladesh-rana-plaza,https://content.guardianapis.com/business/2013/may/15/walmart-opts-out-bangladesh-rana-plaza
Eight top fashion retailers fail to sign Bangladesh safety accord,business,2013-05-14T20:13:01Z,https://www.theguardian.com/business/2013/may/14/fashion-retailers-fail-to-sign-bangladesh-accord,https://content.guardianapis.com/business/2013/may/14/fashion-retailers-fail-to-sign-bangladesh-accord
Fashion chains sign accord to help finance safety in Bangladesh factories,world,2013-05-13T18:11:52Z,https://www.theguardian.com/world/2013/may/13/fashion-chain-finance-safety-bangladesh-factories,https://content.guardianapis.com/world/2013/may/13/fashion-chain-finance-safety-bangladesh-factories
Bangladesh eases trade union laws after factory building collapse,world,2013-05-13T13:51:43Z,https://www.theguardian.com/world/2013/may/13/bangladesh-trade-union-laws,https://content.guardianapis.com/world/2013/may/13/bangladesh-trade-union-laws
Muhammad Yunus appeals to west to help Bangladesh's garment industry,world,2013-05-12T15:56:04Z,https://www.theguardian.com/world/2013/may/12/muhammad-yunus-bangladesh-appeal,https://content.guardianapis.com/world/2013/may/12/muhammad-yunus-bangladesh-appeal
"After the Savar tragedy, time for an international minimum wage | Muhammad Yunus",commentisfree,2013-05-12T15:51:51Z,https://www.theguardian.com/commentisfree/2013/may/12/savar-bangladesh-international-minimum-wage,https://content.guardianapis.com/commentisfree/2013/may/12/savar-bangladesh-international-minimum-wage
Bangladesh survivor Reshma Begum: I never dreamed I'd see daylight again,world,2013-05-10T15:18:15Z,https://www.theguardian.com/world/2013/may/10/bangladesh-survivor-reshma-begum,https://content.guardianapis.com/world/2013/may/10/bangladesh-survivor-reshma-begum
Bangladesh factory: woman found alive in rubble 17 days after collapse,world,2013-05-10T13:28:00Z,https://www.theguardian.com/world/2013/may/10/bangladesh-factory-collapse-survivor-rescue-dhaka,https://content.guardianapis.com/world/2013/may/10/bangladesh-factory-collapse-survivor-rescue-dhaka
Bangladesh factory fire puts renewed pressure on clothing firms,world,2013-05-09T14:57:43Z,https://www.theguardian.com/world/2013/may/09/bangladesh-factory-fire-clothing-firms,https://content.guardianapis.com/world/2013/may/09/bangladesh-factory-fire-clothing-firms
Bangladesh protest violence leaves more than 30 people dead,world,2013-05-06T16:58:55Z,https://www.theguardian.com/world/2013/may/06/bangladesh-protest-violence-people-dead,https://content.guardianapis.com/world/2013/may/06/bangladesh-protest-violence-people-dead
Fashion still doesn't give a damn about the deaths of garment workers | Lucy Siegle,commentisfree,2013-05-04T23:06:00Z,https://www.theguardian.com/commentisfree/2013/may/05/dhaka-disaster-fashion-must-react,https://content.guardianapis.com/commentisfree/2013/may/05/dhaka-disaster-fashion-must-react
Bangladesh factory collapse: rescuers find owner's gun as death toll hits 550,world,2013-05-04T16:45:53Z,https://www.theguardian.com/world/2013/may/04/bangladesh-factory-collapse-owners-gun,https://content.guardianapis.com/world/2013/may/04/bangladesh-factory-collapse-owners-gun
Bangladesh factory collapse could force rethink for garment industry,global-development,2013-05-03T14:32:46Z,https://www.theguardian.com/global-development/2013/may/03/bangladesh-factory-collapse-rethink-garment-industry,https://content.guardianapis.com/global-development/2013/may/03/bangladesh-factory-collapse-rethink-garment-industry
Letters: Cost of cheap labour,world,2013-05-02T20:00:06Z,https://www.theguardian.com/world/2013/may/02/cost-of-cheap-labour,https://content.guardianapis.com/world/2013/may/02/cost-of-cheap-labour
"Development: aid, trade and ideas | Editorial",commentisfree,2013-05-01T21:50:34Z,https://www.theguardian.com/commentisfree/2013/may/01/development-aid-ideas,https://content.guardianapis.com/commentisfree/2013/may/01/development-aid-ideas
Letters: We need to link global development with austerity at home,global-development,2013-04-30T20:00:02Z,https://www.theguardian.com/global-development/2013/apr/30/global-development-austerity-at-home,https://content.guardianapis.com/global-development/2013/apr/30/global-development-austerity-at-home
Bangladeshi workers need more than boycotts | Vijay Prashad,commentisfree,2013-04-30T18:34:31Z,https://www.theguardian.com/commentisfree/2013/apr/30/bangladesh-workers-need-more-than-boycotts,https://content.guardianapis.com/commentisfree/2013/apr/30/bangladesh-workers-need-more-than-boycotts
Retailers compensate Dhaka victims,world,2013-04-30T04:43:00Z,https://www.theguardian.com/world/2013/apr/29/primark-compensation-bangladesh-factory-collapse,https://content.guardianapis.com/world/2013/apr/29/primark-compensation-bangladesh-factory-collapse
Inside Bangladesh's garment factories: life and work in a dangerous industry,world,2013-04-29T17:13:13Z,https://www.theguardian.com/world/2013/apr/29/inside-bangladesh-garment-factories,https://content.guardianapis.com/world/2013/apr/29/inside-bangladesh-garment-factories
The Bangladesh factory tragedy and the moralists of sweatshop economics | Maha Rafi Atal,commentisfree,2013-04-29T16:52:00Z,https://www.theguardian.com/commentisfree/2013/apr/29/bangladesh-factory-tragedy-sweatshop-economics,https://content.guardianapis.com/commentisfree/2013/apr/29/bangladesh-factory-tragedy-sweatshop-economics
Benetton admits link with firm in collapsed Bangladesh building,world,2013-04-29T16:14:54Z,https://www.theguardian.com/world/2013/apr/29/benetton-link-collapsed-building-bangladesh,https://content.guardianapis.com/world/2013/apr/29/benetton-link-collapsed-building-bangladesh
Letters: Dhaka garment workers and cheap clothes,world,2013-04-28T20:00:00Z,https://www.theguardian.com/world/2013/apr/28/dhaka-garment-workers-cheap-clothes,https://content.guardianapis.com/world/2013/apr/28/dhaka-garment-workers-cheap-clothes
Bangladeshi garment factory death toll rises as owner arrested on border,world,2013-04-28T19:35:52Z,https://www.theguardian.com/world/2013/apr/28/bangladesh-garment-factory-collapse-owner-held,https://content.guardianapis.com/world/2013/apr/28/bangladesh-garment-factory-collapse-owner-held
T-shirt tax campaign launched for Bangladesh factory victims,world,2013-04-28T15:25:43Z,https://www.theguardian.com/world/2013/apr/28/tshirt-tax-campaign-bangladesh-factory-victims,https://content.guardianapis.com/world/2013/apr/28/tshirt-tax-campaign-bangladesh-factory-victims
Bangladesh collapsed building's owner arrested,world,2013-04-28T10:41:33Z,https://www.theguardian.com/world/2013/apr/28/bangladesh-collapsed-building-owner-arrested,https://content.guardianapis.com/world/2013/apr/28/bangladesh-collapsed-building-owner-arrested
"Bangladesh factory collapse: police detain owners, as death toll exceeds 350",world,2013-04-27T19:30:53Z,https://www.theguardian.com/world/2013/apr/27/bangladesh-collapsed-factory-owners-detained,https://content.guardianapis.com/world/2013/apr/27/bangladesh-collapsed-factory-owners-detained
Bangladesh factory owners and building engineers arrested,world,2013-04-27T14:41:00Z,https://www.theguardian.com/world/2013/apr/27/bangladesh-factory-owners-engineers-arrested,https://content.guardianapis.com/world/2013/apr/27/bangladesh-factory-owners-engineers-arrested
Bangladesh building collapse: dramatic rescue for survivors found in air pocket,world,2013-04-26T17:27:00Z,https://www.theguardian.com/world/2013/apr/26/bangladesh-building-official-response-fury,https://content.guardianapis.com/world/2013/apr/26/bangladesh-building-official-response-fury
Bangladesh building collapse: clashes erupt amid anger over rescue operation,world,2013-04-26T08:13:31Z,https://www.theguardian.com/world/2013/apr/26/bangladesh-building-collapse-clashes-rescue,https://content.guardianapis.com/world/2013/apr/26/bangladesh-building-collapse-clashes-rescue
Bangladesh building collapse: anger amid desperate search for survivors,global,2013-04-26T02:58:00Z,https://www.theguardian.com/world/2013/apr/25/bangladesh-building-collapse-anger-search,https://content.guardianapis.com/world/2013/apr/25/bangladesh-building-collapse-anger-search
Was your T-shirt made in the Dhaka garment factory? You have no idea | Susanna Rustin,commentisfree,2013-04-25T19:00:01Z,https://www.theguardian.com/commentisfree/2013/apr/25/t-shirt-dhaka-factory-ethical-criteria-fairtrade,https://content.guardianapis.com/commentisfree/2013/apr/25/t-shirt-dhaka-factory-ethical-criteria-fairtrade
Bangladesh factory collapse: Primark urged to sign up to safety agreement,world,2013-04-25T17:20:41Z,https://www.theguardian.com/world/2013/apr/25/bangladesh-factory-collapse-primark-inspections,https://content.guardianapis.com/world/2013/apr/25/bangladesh-factory-collapse-primark-inspections
Bangladesh building collapse: voices in the rubble cry for help as rescuers toil,world,2013-04-25T16:57:35Z,https://www.theguardian.com/world/2013/apr/25/bangladesh-building-collapse-voices-rubble,https://content.guardianapis.com/world/2013/apr/25/bangladesh-building-collapse-voices-rubble
Bangladesh building collapse: 40 people found alive in rubble,world,2013-04-25T15:50:27Z,https://www.theguardian.com/world/2013/apr/25/bangladesh-building-collapse-40-alive,https://content.guardianapis.com/world/2013/apr/25/bangladesh-building-collapse-40-alive
Dhaka: many dead as garment factory building that supplied west collapses,world,2013-04-25T05:59:00Z,https://www.theguardian.com/world/2013/apr/24/bangladesh-building-collapse-shops-west,https://content.guardianapis.com/world/2013/apr/24/bangladesh-building-collapse-shops-west
Matalan supplier among manufacturers in Bangladesh building collapse,world,2013-04-24T15:57:00Z,https://www.theguardian.com/world/2013/apr/24/bangladesh-building-collapse-kills-garment-workers,https://content.guardianapis.com/world/2013/apr/24/bangladesh-building-collapse-kills-garment-workers
Bangladesh faces shutdown as part of protest over opposition arrests,world,2013-04-22T06:00:00Z,https://www.theguardian.com/world/2013/apr/22/bangladesh-shutdown-protest-opposition-arrests,https://content.guardianapis.com/world/2013/apr/22/bangladesh-shutdown-protest-opposition-arrests
